model_name,scats_number,datetime,actual_flow,predicted_flow
XGBoost,3804,2006-10-31 17:30:00,807,833.93
XGBoost,3804,2006-10-31 17:45:00,826,832.25
XGBoost,3804,2006-10-31 18:00:00,936,791.22
XGBoost,3804,2006-10-31 18:15:00,742,809.47
XGBoost,3804,2006-10-31 18:30:00,746,747.55
XGBoost,3804,2006-10-31 18:45:00,696,676.9
XGBoost,3804,2006-10-31 19:00:00,548,623.05
XGBoost,3804,2006-10-31 19:15:00,538,531.24
XGBoost,3804,2006-10-31 19:30:00,446,472.26
XGBoost,3804,2006-10-31 19:45:00,377,408.09
XGBoost,3804,2006-10-31 20:00:00,333,363.42
XGBoost,3804,2006-10-31 20:15:00,303,316.46
XGBoost,3804,2006-10-31 20:30:00,282,289.2
XGBoost,3804,2006-10-31 20:45:00,302,264.6
XGBoost,3804,2006-10-31 21:00:00,282,291.17
XGBoost,3804,2006-10-31 21:15:00,251,270.7
XGBoost,3804,2006-10-31 21:30:00,223,249.61
XGBoost,3804,2006-10-31 21:45:00,242,220.07
XGBoost,3804,2006-10-31 22:00:00,278,226.08
XGBoost,3804,2006-10-31 22:15:00,226,228.65
XGBoost,3804,2006-10-31 22:30:00,210,203.64
XGBoost,3804,2006-10-31 22:45:00,135,186.05
XGBoost,3804,2006-10-31 23:00:00,123,126.47
XGBoost,3804,2006-10-31 23:15:00,121,102.96
XGBoost,3804,2006-10-31 23:30:00,96,110.7
XGBoost,3804,2006-10-31 23:45:00,57,80.78
XGBoost,3812,2006-10-27 12:00:00,468,509.23
XGBoost,3812,2006-10-27 12:15:00,437,515.17
XGBoost,3812,2006-10-27 12:30:00,641,502.95
XGBoost,3812,2006-10-27 12:45:00,831,583.47
XGBoost,3812,2006-10-27 13:00:00,622,694.61
XGBoost,3812,2006-10-27 13:15:00,597,532.29
XGBoost,3812,2006-10-27 13:30:00,574,565.41
XGBoost,3812,2006-10-27 13:45:00,438,631.11
XGBoost,3812,2006-10-27 14:00:00,580,562.94
XGBoost,3812,2006-10-27 14:15:00,469,533.55
XGBoost,3812,2006-10-27 14:30:00,466,568.87
XGBoost,3812,2006-10-27 14:45:00,528,499.77
XGBoost,3812,2006-10-27 15:00:00,521,549.6
XGBoost,3812,2006-10-27 15:15:00,605,568.05
XGBoost,3812,2006-10-27 15:30:00,653,655.75
XGBoost,3812,2006-10-27 15:45:00,996,631.99
XGBoost,3812,2006-10-27 16:00:00,836,722.27
XGBoost,3812,2006-10-27 16:15:00,634,739.56
XGBoost,3812,2006-10-27 16:30:00,1037,734.89
XGBoost,3812,2006-10-27 16:45:00,986,817.9
XGBoost,3812,2006-10-27 17:00:00,699,909.65
XGBoost,3812,2006-10-27 17:15:00,924,753.51
XGBoost,3812,2006-10-27 17:30:00,720,939.06
XGBoost,3812,2006-10-27 17:45:00,565,796.19
XGBoost,3812,2006-10-27 18:00:00,896,662.86
XGBoost,3812,2006-10-27 18:15:00,1074,859.29
XGBoost,3812,2006-10-27 18:30:00,1070,887.29
XGBoost,3812,2006-10-27 18:45:00,635,745.32
XGBoost,3812,2006-10-27 19:00:00,516,599.26
XGBoost,3812,2006-10-27 19:15:00,478,542.22
XGBoost,3812,2006-10-27 19:30:00,691,530.52
XGBoost,3812,2006-10-27 19:45:00,294,518.15
XGBoost,3812,2006-10-27 20:00:00,371,366.71
XGBoost,3812,2006-10-27 20:15:00,252,304.84
XGBoost,3812,2006-10-27 20:30:00,270,318.71
XGBoost,3812,2006-10-27 20:45:00,192,238.01
XGBoost,3812,2006-10-27 21:00:00,221,250.55
XGBoost,3812,2006-10-27 21:15:00,232,256.96
XGBoost,3812,2006-10-27 21:30:00,227,226.09
XGBoost,3812,2006-10-27 21:45:00,197,253.9
XGBoost,3812,2006-10-27 22:00:00,337,267.81
XGBoost,3812,2006-10-27 22:15:00,194,259.52
XGBoost,3812,2006-10-27 22:30:00,153,204.3
XGBoost,3812,2006-10-27 22:45:00,182,174.73
XGBoost,3812,2006-10-27 23:00:00,324,188.62
XGBoost,3812,2006-10-27 23:15:00,146,219.49
XGBoost,3812,2006-10-27 23:30:00,148,167.36
XGBoost,3812,2006-10-27 23:45:00,108,129.52
XGBoost,3812,2006-10-28 00:00:00,135,110.75
XGBoost,3812,2006-10-28 00:15:00,99,120.07
XGBoost,3812,2006-10-28 00:30:00,100,93.69
XGBoost,3812,2006-10-28 00:45:00,150,86.35
XGBoost,3812,2006-10-28 01:00:00,118,116.9
XGBoost,3812,2006-10-28 01:15:00,52,104.95
XGBoost,3812,2006-10-28 01:30:00,83,57.13
XGBoost,3812,2006-10-28 01:45:00,49,62.36
XGBoost,3812,2006-10-28 02:00:00,51,53.37
XGBoost,3812,2006-10-28 02:15:00,34,42.06
XGBoost,3812,2006-10-28 02:30:00,44,33.0
XGBoost,3812,2006-10-28 02:45:00,68,36.74
XGBoost,3812,2006-10-28 03:00:00,64,53.22
XGBoost,3812,2006-10-28 03:15:00,29,57.14
XGBoost,3812,2006-10-28 03:30:00,27,39.72
XGBoost,3812,2006-10-28 03:45:00,35,25.81
XGBoost,3812,2006-10-28 04:00:00,43,34.7
XGBoost,3812,2006-10-28 04:15:00,37,37.47
XGBoost,3812,2006-10-28 04:30:00,21,35.64
XGBoost,3812,2006-10-28 04:45:00,18,28.58
XGBoost,3812,2006-10-28 05:00:00,25,28.09
XGBoost,3812,2006-10-28 05:15:00,38,30.1
XGBoost,3812,2006-10-28 05:30:00,39,51.6
XGBoost,3812,2006-10-28 05:45:00,59,53.47
XGBoost,3812,2006-10-28 06:00:00,67,74.08
XGBoost,3812,2006-10-28 06:15:00,96,83.47
XGBoost,3812,2006-10-28 06:30:00,109,123.38
XGBoost,3812,2006-10-28 06:45:00,103,143.08
XGBoost,3812,2006-10-28 07:00:00,149,125.04
XGBoost,3812,2006-10-28 07:15:00,159,175.32
XGBoost,3812,2006-10-28 07:30:00,178,192.87
XGBoost,3812,2006-10-28 07:45:00,200,204.68
XGBoost,3812,2006-10-28 08:00:00,318,240.12
XGBoost,3812,2006-10-28 08:15:00,436,333.58
XGBoost,3812,2006-10-28 08:30:00,323,465.39
XGBoost,3812,2006-10-28 08:45:00,429,412.75
XGBoost,3812,2006-10-28 09:00:00,721,474.97
XGBoost,3812,2006-10-28 09:15:00,666,534.38
XGBoost,3812,2006-10-28 09:30:00,415,638.26
XGBoost,3812,2006-10-28 09:45:00,471,478.89
XGBoost,3812,2006-10-28 10:00:00,484,652.43
XGBoost,3812,2006-10-28 10:15:00,508,574.09
XGBoost,3812,2006-10-28 10:30:00,504,484.87
XGBoost,3812,2006-10-28 10:45:00,523,545.18
XGBoost,3812,2006-10-28 11:00:00,677,557.77
XGBoost,3812,2006-10-28 11:15:00,756,607.77
XGBoost,3812,2006-10-28 11:30:00,582,654.47
XGBoost,3812,2006-10-28 11:45:00,616,614.42
XGBoost,3812,2006-10-28 12:00:00,528,606.35
XGBoost,3812,2006-10-28 12:15:00,718,564.24
XGBoost,3812,2006-10-28 12:30:00,771,653.22
XGBoost,3812,2006-10-28 12:45:00,554,749.0
XGBoost,3812,2006-10-28 13:00:00,743,658.53
XGBoost,3812,2006-10-28 13:15:00,527,643.03
XGBoost,3812,2006-10-28 13:30:00,523,608.89
XGBoost,3812,2006-10-28 13:45:00,509,536.16
XGBoost,3812,2006-10-28 14:00:00,615,561.09
XGBoost,3812,2006-10-28 14:15:00,473,565.25
XGBoost,3812,2006-10-28 14:30:00,496,535.03
XGBoost,3812,2006-10-28 14:45:00,740,512.13
XGBoost,3812,2006-10-28 15:00:00,890,618.27
XGBoost,3812,2006-10-28 15:15:00,478,692.31
XGBoost,3812,2006-10-28 15:30:00,464,597.62
XGBoost,3812,2006-10-28 15:45:00,750,620.87
XGBoost,3812,2006-10-28 16:00:00,928,725.24
XGBoost,3812,2006-10-28 16:15:00,451,685.75
XGBoost,3812,2006-10-28 16:30:00,652,789.8
XGBoost,3812,2006-10-28 16:45:00,499,646.91
XGBoost,3812,2006-10-28 17:00:00,465,672.76
XGBoost,3812,2006-10-28 17:15:00,485,575.97
XGBoost,3812,2006-10-28 17:30:00,611,572.85
XGBoost,3812,2006-10-28 17:45:00,624,536.48
XGBoost,3812,2006-10-28 18:00:00,583,552.19
XGBoost,3812,2006-10-28 18:15:00,819,574.07
XGBoost,3812,2006-10-28 18:30:00,715,711.41
XGBoost,3812,2006-10-28 18:45:00,411,620.03
XGBoost,3812,2006-10-28 19:00:00,501,413.72
XGBoost,3812,2006-10-28 19:15:00,333,494.32
XGBoost,3812,2006-10-28 19:30:00,326,422.37
XGBoost,3812,2006-10-28 19:45:00,264,274.7
XGBoost,3812,2006-10-28 20:00:00,201,279.33
XGBoost,3812,2006-10-28 20:15:00,276,221.6
XGBoost,3812,2006-10-28 20:30:00,205,252.26
XGBoost,3812,2006-10-28 20:45:00,231,202.56
XGBoost,3812,2006-10-28 21:00:00,226,217.68
XGBoost,3812,2006-10-28 21:15:00,200,214.81
XGBoost,3812,2006-10-28 21:30:00,214,204.12
XGBoost,3812,2006-10-28 21:45:00,174,202.58
XGBoost,3812,2006-10-28 22:00:00,235,213.85
XGBoost,3812,2006-10-28 22:15:00,286,205.1
XGBoost,3812,2006-10-28 22:30:00,198,238.16
XGBoost,3812,2006-10-28 22:45:00,191,211.24
XGBoost,3812,2006-10-28 23:00:00,223,216.98
XGBoost,3812,2006-10-28 23:15:00,163,198.55
XGBoost,3812,2006-10-28 23:30:00,182,163.04
XGBoost,3812,2006-10-28 23:45:00,141,156.85
XGBoost,3812,2006-10-29 00:00:00,305,141.25
XGBoost,3812,2006-10-29 00:15:00,138,183.99
XGBoost,3812,2006-10-29 00:30:00,187,170.46
XGBoost,3812,2006-10-29 00:45:00,227,163.25
XGBoost,3812,2006-10-29 01:00:00,202,180.07
XGBoost,3812,2006-10-29 01:15:00,80,177.33
XGBoost,3812,2006-10-29 01:30:00,104,105.3
XGBoost,3812,2006-10-29 01:45:00,0,88.39
XGBoost,3812,2006-10-29 02:00:00,0,51.28
XGBoost,3812,2006-10-29 02:15:00,0,22.16
XGBoost,3812,2006-10-29 02:30:00,0,22.42
XGBoost,3812,2006-10-29 02:45:00,71,18.36
XGBoost,3812,2006-10-29 03:00:00,113,53.63
XGBoost,3812,2006-10-29 03:15:00,58,100.56
XGBoost,3812,2006-10-29 03:30:00,80,60.35
XGBoost,3812,2006-10-29 03:45:00,54,80.46
XGBoost,3812,2006-10-29 04:00:00,122,72.99
XGBoost,3812,2006-10-29 04:15:00,31,118.45
XGBoost,3812,2006-10-29 04:30:00,41,59.8
XGBoost,3812,2006-10-29 04:45:00,40,35.83
XGBoost,3812,2006-10-29 05:00:00,43,47.9
XGBoost,3812,2006-10-29 05:15:00,25,45.28
XGBoost,3812,2006-10-29 05:30:00,32,37.97
XGBoost,3812,2006-10-29 05:45:00,57,43.58
XGBoost,3812,2006-10-29 06:00:00,47,60.79
XGBoost,3812,2006-10-29 06:15:00,62,62.26
XGBoost,3812,2006-10-29 06:30:00,61,74.08
XGBoost,3812,2006-10-29 06:45:00,99,78.16
XGBoost,3812,2006-10-29 07:00:00,107,97.92
XGBoost,3812,2006-10-29 07:15:00,63,110.97
XGBoost,3812,2006-10-29 07:30:00,164,86.66
XGBoost,3812,2006-10-29 07:45:00,120,149.14
XGBoost,3812,2006-10-29 08:00:00,137,147.93
XGBoost,3812,2006-10-29 08:15:00,157,168.91
XGBoost,3812,2006-10-29 08:30:00,151,181.42
XGBoost,3812,2006-10-29 08:45:00,232,182.77
XGBoost,3812,2006-10-29 09:00:00,288,243.31
XGBoost,3812,2006-10-29 09:15:00,201,311.42
XGBoost,3812,2006-10-29 09:30:00,382,247.47
XGBoost,3812,2006-10-29 09:45:00,419,357.85
XGBoost,3812,2006-10-29 10:00:00,366,420.58
XGBoost,3812,2006-10-29 10:15:00,593,388.77
XGBoost,3812,2006-10-29 10:30:00,630,493.76
XGBoost,3812,2006-10-29 10:45:00,358,583.28
XGBoost,3812,2006-10-29 11:00:00,361,474.71
XGBoost,3812,2006-10-29 11:15:00,621,449.94
XGBoost,3812,2006-10-29 11:30:00,482,553.04
XGBoost,3812,2006-10-29 11:45:00,435,535.44
XGBoost,3812,2006-10-29 12:00:00,563,470.79
XGBoost,3812,2006-10-29 12:15:00,479,579.15
XGBoost,3812,2006-10-29 12:30:00,631,539.37
XGBoost,3812,2006-10-29 12:45:00,496,544.18
XGBoost,3812,2006-10-29 13:00:00,391,556.43
XGBoost,3812,2006-10-29 13:15:00,464,431.6
XGBoost,3812,2006-10-29 13:30:00,554,498.82
XGBoost,3812,2006-10-29 13:45:00,436,506.51
XGBoost,3812,2006-10-29 14:00:00,575,488.14
XGBoost,3812,2006-10-29 14:15:00,748,510.06
XGBoost,3812,2006-10-29 14:30:00,734,594.57
XGBoost,3812,2006-10-29 14:45:00,681,616.23
XGBoost,3812,2006-10-29 15:00:00,416,671.07
XGBoost,3812,2006-10-29 15:15:00,393,520.43
XGBoost,3812,2006-10-29 15:30:00,426,532.1
XGBoost,3812,2006-10-29 15:45:00,454,604.47
XGBoost,3812,2006-10-29 16:00:00,844,523.55
XGBoost,3812,2006-10-29 16:15:00,685,514.7
XGBoost,3812,2006-10-29 16:30:00,391,590.65
XGBoost,3812,2006-10-29 16:45:00,600,481.13
XGBoost,3812,2006-10-29 17:00:00,533,516.38
XGBoost,3812,2006-10-29 17:15:00,428,537.13
XGBoost,3812,2006-10-29 17:30:00,535,469.4
XGBoost,3812,2006-10-29 17:45:00,467,531.58
XGBoost,3812,2006-10-29 18:00:00,505,461.0
XGBoost,3812,2006-10-29 18:15:00,345,491.9
XGBoost,3812,2006-10-29 18:30:00,313,426.51
XGBoost,3812,2006-10-29 18:45:00,285,305.94
XGBoost,3812,2006-10-29 19:00:00,371,291.55
XGBoost,3812,2006-10-29 19:15:00,326,286.17
XGBoost,3812,2006-10-29 19:30:00,300,297.42
XGBoost,3812,2006-10-29 19:45:00,195,254.43
XGBoost,3812,2006-10-29 20:00:00,176,217.81
XGBoost,3812,2006-10-29 20:15:00,279,181.48
XGBoost,3812,2006-10-29 20:30:00,373,217.46
XGBoost,3812,2006-10-29 20:45:00,182,270.7
XGBoost,3812,2006-10-29 21:00:00,182,200.0
XGBoost,3812,2006-10-29 21:15:00,154,172.04
XGBoost,3812,2006-10-29 21:30:00,152,172.03
XGBoost,3812,2006-10-29 21:45:00,139,148.3
XGBoost,3812,2006-10-29 22:00:00,138,132.64
XGBoost,3812,2006-10-29 22:15:00,161,127.18
XGBoost,3812,2006-10-29 22:30:00,122,140.42
XGBoost,3812,2006-10-29 22:45:00,133,123.69
XGBoost,3812,2006-10-29 23:00:00,181,112.1
XGBoost,3812,2006-10-29 23:15:00,80,140.33
XGBoost,3812,2006-10-29 23:30:00,100,95.8
XGBoost,3812,2006-10-29 23:45:00,66,84.5
XGBoost,3812,2006-10-30 00:00:00,73,66.26
XGBoost,3812,2006-10-30 00:15:00,34,55.09
XGBoost,3812,2006-10-30 00:30:00,78,38.89
XGBoost,3812,2006-10-30 00:45:00,39,53.15
XGBoost,3812,2006-10-30 01:00:00,28,41.08
XGBoost,3812,2006-10-30 01:15:00,19,27.37
XGBoost,3812,2006-10-30 01:30:00,23,21.31
XGBoost,3812,2006-10-30 01:45:00,17,16.89
XGBoost,3812,2006-10-30 02:00:00,11,15.79
XGBoost,3812,2006-10-30 02:15:00,10,12.17
XGBoost,3812,2006-10-30 02:30:00,11,10.4
XGBoost,3812,2006-10-30 02:45:00,5,12.74
XGBoost,3812,2006-10-30 03:00:00,15,15.02
XGBoost,3812,2006-10-30 03:15:00,7,13.05
XGBoost,3812,2006-10-30 03:30:00,22,13.61
XGBoost,3812,2006-10-30 03:45:00,7,16.06
XGBoost,3812,2006-10-30 04:00:00,25,27.09
XGBoost,3812,2006-10-30 04:15:00,23,24.16
XGBoost,3812,2006-10-30 04:30:00,21,29.96
XGBoost,3812,2006-10-30 04:45:00,42,26.61
XGBoost,3812,2006-10-30 05:00:00,60,49.49
XGBoost,3812,2006-10-30 05:15:00,37,65.13
XGBoost,3812,2006-10-30 05:30:00,42,55.22
XGBoost,3812,2006-10-30 05:45:00,71,63.93
XGBoost,3812,2006-10-30 06:00:00,169,85.9
XGBoost,3812,2006-10-30 06:15:00,137,160.53
XGBoost,3812,2006-10-30 06:30:00,277,195.97
XGBoost,3812,2006-10-30 06:45:00,430,334.69
XGBoost,3812,2006-10-30 07:00:00,479,499.89
XGBoost,3812,2006-10-30 07:15:00,474,592.26
XGBoost,3812,2006-10-30 07:30:00,622,630.42
XGBoost,3812,2006-10-30 07:45:00,746,694.34
XGBoost,3812,2006-10-30 08:00:00,786,723.87
XGBoost,3812,2006-10-30 08:15:00,807,810.57
XGBoost,3812,2006-10-30 08:30:00,794,792.23
XGBoost,3812,2006-10-30 08:45:00,803,783.3
XGBoost,3812,2006-10-30 09:00:00,643,690.2
XGBoost,3812,2006-10-30 09:15:00,539,575.39
XGBoost,3812,2006-10-30 09:30:00,710,522.47
XGBoost,3812,2006-10-30 09:45:00,439,593.59
XGBoost,3812,2006-10-30 10:00:00,649,491.7
XGBoost,3812,2006-10-30 10:15:00,366,541.16
XGBoost,3812,2006-10-30 10:30:00,395,525.34
XGBoost,3812,2006-10-30 10:45:00,522,373.5
XGBoost,3812,2006-10-30 11:00:00,513,506.71
XGBoost,3812,2006-10-30 11:15:00,371,536.06
XGBoost,3812,2006-10-30 11:30:00,395,463.63
XGBoost,3812,2006-10-30 11:45:00,437,409.19
XGBoost,3812,2006-10-30 12:00:00,595,490.35
XGBoost,3812,2006-10-30 12:15:00,574,500.81
XGBoost,3812,2006-10-30 12:30:00,399,563.53
XGBoost,3812,2006-10-30 12:45:00,505,473.1
XGBoost,3812,2006-10-30 13:00:00,546,481.7
XGBoost,3812,2006-10-30 13:15:00,578,508.56
XGBoost,3812,2006-10-30 13:30:00,413,531.91
XGBoost,3812,2006-10-30 13:45:00,392,444.2
XGBoost,3812,2006-10-30 14:00:00,517,469.32
XGBoost,3812,2006-10-30 14:15:00,442,558.77
XGBoost,3812,2006-10-30 14:30:00,434,525.38
XGBoost,3812,2006-10-30 14:45:00,435,519.58
XGBoost,3812,2006-10-30 15:00:00,505,467.86
XGBoost,3812,2006-10-30 15:15:00,710,506.8
XGBoost,3812,2006-10-30 15:30:00,574,614.83
XGBoost,3812,2006-10-30 15:45:00,800,590.43
XGBoost,3812,2006-10-30 16:00:00,722,742.36
XGBoost,3812,2006-10-30 16:15:00,599,738.4
XGBoost,3812,2006-10-30 16:30:00,808,637.6
XGBoost,3812,2006-10-30 16:45:00,676,792.79
XGBoost,3812,2006-10-30 17:00:00,880,733.14
XGBoost,3812,2006-10-30 17:15:00,719,758.98
XGBoost,3812,2006-10-30 17:30:00,704,791.55
XGBoost,3812,2006-10-30 17:45:00,716,741.57
XGBoost,3812,2006-10-30 18:00:00,659,667.6
XGBoost,3812,2006-10-30 18:15:00,656,615.56
XGBoost,3812,2006-10-30 18:30:00,584,591.34
XGBoost,3812,2006-10-30 18:45:00,516,546.11
XGBoost,3812,2006-10-30 19:00:00,679,460.69
XGBoost,3812,2006-10-30 19:15:00,712,555.06
XGBoost,3812,2006-10-30 19:30:00,645,597.46
XGBoost,3812,2006-10-30 19:45:00,465,555.19
XGBoost,3812,2006-10-30 20:00:00,320,427.07
XGBoost,3812,2006-10-30 20:15:00,446,356.72
XGBoost,3812,2006-10-30 20:30:00,424,410.38
XGBoost,3812,2006-10-30 20:45:00,211,376.26
XGBoost,3812,2006-10-30 21:00:00,211,240.59
XGBoost,3812,2006-10-30 21:15:00,166,231.85
XGBoost,3812,2006-10-30 21:30:00,156,230.45
XGBoost,3812,2006-10-30 21:45:00,177,148.76
XGBoost,3812,2006-10-30 22:00:00,247,149.42
XGBoost,3812,2006-10-30 22:15:00,228,201.98
XGBoost,3812,2006-10-30 22:30:00,278,196.07
XGBoost,3812,2006-10-30 22:45:00,112,224.46
XGBoost,3812,2006-10-30 23:00:00,69,142.91
XGBoost,3812,2006-10-30 23:15:00,71,69.9
XGBoost,3812,2006-10-30 23:30:00,74,69.41
XGBoost,3812,2006-10-30 23:45:00,57,59.42
XGBoost,3812,2006-10-31 00:00:00,93,50.88
XGBoost,3812,2006-10-31 00:15:00,72,63.19
XGBoost,3812,2006-10-31 00:30:00,25,59.2
XGBoost,3812,2006-10-31 00:45:00,18,31.44
XGBoost,3812,2006-10-31 01:00:00,18,21.07
XGBoost,3812,2006-10-31 01:15:00,25,17.12
XGBoost,3812,2006-10-31 01:30:00,19,19.36
XGBoost,3812,2006-10-31 01:45:00,11,16.49
XGBoost,3812,2006-10-31 02:00:00,17,13.68
XGBoost,3812,2006-10-31 02:15:00,31,14.2
XGBoost,3812,2006-10-31 02:30:00,7,20.57
XGBoost,3812,2006-10-31 02:45:00,10,15.59
XGBoost,3812,2006-10-31 03:00:00,9,12.73
XGBoost,3812,2006-10-31 03:15:00,19,11.47
XGBoost,3812,2006-10-31 03:30:00,16,14.9
XGBoost,3812,2006-10-31 03:45:00,14,12.65
XGBoost,3812,2006-10-31 04:00:00,12,19.82
XGBoost,3812,2006-10-31 04:15:00,14,18.76
XGBoost,3812,2006-10-31 04:30:00,15,17.42
XGBoost,3812,2006-10-31 04:45:00,38,21.64
XGBoost,3812,2006-10-31 05:00:00,56,53.34
XGBoost,3812,2006-10-31 05:15:00,30,63.33
XGBoost,3812,2006-10-31 05:30:00,82,49.98
XGBoost,3812,2006-10-31 05:45:00,116,94.61
XGBoost,3812,2006-10-31 06:00:00,133,170.35
XGBoost,3812,2006-10-31 06:15:00,241,174.24
XGBoost,3812,2006-10-31 06:30:00,266,315.85
XGBoost,3812,2006-10-31 06:45:00,305,402.07
XGBoost,3812,2006-10-31 07:00:00,475,442.9
XGBoost,3812,2006-10-31 07:15:00,644,499.89
XGBoost,3812,2006-10-31 07:30:00,712,677.79
XGBoost,3812,2006-10-31 07:45:00,744,794.52
XGBoost,3812,2006-10-31 08:00:00,992,780.56
XGBoost,3812,2006-10-31 08:15:00,813,868.62
XGBoost,3812,2006-10-31 08:30:00,748,871.61
XGBoost,3812,2006-10-31 08:45:00,830,794.21
XGBoost,3812,2006-10-31 09:00:00,855,691.67
XGBoost,3812,2006-10-31 09:15:00,542,721.12
XGBoost,3812,2006-10-31 09:30:00,671,595.56
XGBoost,3812,2006-10-31 09:45:00,636,560.93
XGBoost,3812,2006-10-31 10:00:00,512,655.52
XGBoost,3812,2006-10-31 10:15:00,398,492.75
XGBoost,3812,2006-10-31 10:30:00,542,442.12
XGBoost,3812,2006-10-31 10:45:00,439,501.95
XGBoost,3812,2006-10-31 11:00:00,429,511.55
XGBoost,3812,2006-10-31 11:15:00,406,427.55
XGBoost,3812,2006-10-31 11:30:00,509,420.59
XGBoost,3812,2006-10-31 11:45:00,416,467.61
XGBoost,3812,2006-10-31 12:00:00,586,499.69
XGBoost,3812,2006-10-31 12:15:00,398,521.8
XGBoost,3812,2006-10-31 12:30:00,563,449.04
XGBoost,3812,2006-10-31 12:45:00,431,490.42
XGBoost,3812,2006-10-31 13:00:00,718,515.8
XGBoost,3812,2006-10-31 13:15:00,412,481.99
XGBoost,3812,2006-10-31 13:30:00,418,466.97
XGBoost,3812,2006-10-31 13:45:00,635,400.16
XGBoost,3812,2006-10-31 14:00:00,679,565.22
XGBoost,3812,2006-10-31 14:15:00,444,551.54
XGBoost,3812,2006-10-31 14:30:00,445,489.77
XGBoost,3812,2006-10-31 14:45:00,490,483.78
XGBoost,3812,2006-10-31 15:00:00,500,576.88
XGBoost,3812,2006-10-31 15:15:00,567,564.57
XGBoost,3812,2006-10-31 15:30:00,572,569.57
XGBoost,3812,2006-10-31 15:45:00,600,652.34
XGBoost,3812,2006-10-31 16:00:00,702,650.53
XGBoost,3812,2006-10-31 16:15:00,586,651.1
XGBoost,3812,2006-10-31 16:30:00,802,689.5
XGBoost,3812,2006-10-31 16:45:00,604,735.34
XGBoost,3812,2006-10-31 17:00:00,933,767.83
XGBoost,3812,2006-10-31 17:15:00,1096,812.89
XGBoost,3812,2006-10-31 17:30:00,657,1019.97
XGBoost,3812,2006-10-31 17:45:00,720,712.36
XGBoost,3812,2006-10-31 18:00:00,711,710.12
XGBoost,3812,2006-10-31 18:15:00,797,714.27
XGBoost,3812,2006-10-31 18:30:00,588,675.35
XGBoost,3812,2006-10-31 18:45:00,702,568.9
XGBoost,3812,2006-10-31 19:00:00,452,646.48
XGBoost,3812,2006-10-31 19:15:00,434,569.27
XGBoost,3812,2006-10-31 19:30:00,449,493.55
XGBoost,3812,2006-10-31 19:45:00,529,440.9
XGBoost,3812,2006-10-31 20:00:00,369,432.63
XGBoost,3812,2006-10-31 20:15:00,264,398.22
XGBoost,3812,2006-10-31 20:30:00,474,343.27
XGBoost,3812,2006-10-31 20:45:00,218,371.49
XGBoost,3812,2006-10-31 21:00:00,415,266.12
XGBoost,3812,2006-10-31 21:15:00,206,274.43
XGBoost,3812,2006-10-31 21:30:00,259,240.89
XGBoost,3812,2006-10-31 21:45:00,256,228.16
XGBoost,3812,2006-10-31 22:00:00,169,248.77
XGBoost,3812,2006-10-31 22:15:00,174,191.99
XGBoost,3812,2006-10-31 22:30:00,166,201.59
XGBoost,3812,2006-10-31 22:45:00,132,147.94
XGBoost,3812,2006-10-31 23:00:00,140,117.6
XGBoost,3812,2006-10-31 23:15:00,103,109.58
XGBoost,3812,2006-10-31 23:30:00,79,91.65
XGBoost,3812,2006-10-31 23:45:00,59,71.01
XGBoost,4030,2006-10-27 12:00:00,356,371.5
XGBoost,4030,2006-10-27 12:15:00,353,343.94
XGBoost,4030,2006-10-27 12:30:00,448,366.43
XGBoost,4030,2006-10-27 12:45:00,373,411.9
XGBoost,4030,2006-10-27 13:00:00,433,398.99
XGBoost,4030,2006-10-27 13:15:00,332,401.63
XGBoost,4030,2006-10-27 13:30:00,379,371.71
XGBoost,4030,2006-10-27 13:45:00,391,370.5
XGBoost,4030,2006-10-27 14:00:00,371,389.8
XGBoost,4030,2006-10-27 14:15:00,358,385.37
XGBoost,4030,2006-10-27 14:30:00,399,379.64
XGBoost,4030,2006-10-27 14:45:00,367,388.2
XGBoost,4030,2006-10-27 15:00:00,465,410.19
XGBoost,4030,2006-10-27 15:15:00,453,464.08
XGBoost,4030,2006-10-27 15:30:00,438,505.91
XGBoost,4030,2006-10-27 15:45:00,405,483.05
XGBoost,4030,2006-10-27 16:00:00,532,446.21
XGBoost,4030,2006-10-27 16:15:00,495,486.29
XGBoost,4030,2006-10-27 16:30:00,541,498.08
XGBoost,4030,2006-10-27 16:45:00,520,501.91
XGBoost,4030,2006-10-27 17:00:00,521,544.63
XGBoost,4030,2006-10-27 17:15:00,541,537.12
XGBoost,4030,2006-10-27 17:30:00,570,538.9
XGBoost,4030,2006-10-27 17:45:00,484,555.04
XGBoost,4030,2006-10-27 18:00:00,605,495.55
XGBoost,4030,2006-10-27 18:15:00,525,505.49
XGBoost,4030,2006-10-27 18:30:00,483,499.36
XGBoost,4030,2006-10-27 18:45:00,422,448.81
XGBoost,4030,2006-10-27 19:00:00,381,393.01
XGBoost,4030,2006-10-27 19:15:00,343,365.51
XGBoost,4030,2006-10-27 19:30:00,321,330.77
XGBoost,4030,2006-10-27 19:45:00,343,291.74
XGBoost,4030,2006-10-27 20:00:00,272,299.15
XGBoost,4030,2006-10-27 20:15:00,314,269.71
XGBoost,4030,2006-10-27 20:30:00,252,275.89
XGBoost,4030,2006-10-27 20:45:00,243,269.28
XGBoost,4030,2006-10-27 21:00:00,235,240.09
XGBoost,4030,2006-10-27 21:15:00,294,238.22
XGBoost,4030,2006-10-27 21:30:00,255,261.52
XGBoost,4030,2006-10-27 21:45:00,267,243.81
