model_name,scats_number,hour_datetime,actual_flow_hourly,predicted_flow_hourly
XGBoost,4030,2006-10-28 20:00:00,827,863.67
XGBoost,4030,2006-10-28 21:00:00,737,759.33997
XGBoost,4030,2006-10-28 22:00:00,899,856.77
XGBoost,4030,2006-10-28 23:00:00,904,860.38
XGBoost,4030,2006-10-29 00:00:00,776,704.5
XGBoost,4030,2006-10-29 01:00:00,393,456.98
XGBoost,4030,2006-10-29 02:00:00,253,210.20001
XGBoost,4030,2006-10-29 03:00:00,248,258.43
XGBoost,4030,2006-10-29 04:00:00,181,202.62
XGBoost,4030,2006-10-29 05:00:00,183,205.75
XGBoost,4030,2006-10-29 06:00:00,200,239.88
XGBoost,4030,2006-10-29 07:00:00,361,359.47
XGBoost,4030,2006-10-29 08:00:00,550,508.02002
XGBoost,4030,2006-10-29 09:00:00,773,796.88
XGBoost,4030,2006-10-29 10:00:00,989,1024.9299
XGBoost,4030,2006-10-29 11:00:00,1186,1213.4
XGBoost,4030,2006-10-29 12:00:00,1457,1413.66
XGBoost,4030,2006-10-29 13:00:00,1476,1504.5
XGBoost,4030,2006-10-29 14:00:00,1494,1410.74
XGBoost,4030,2006-10-29 15:00:00,1600,1592.37
XGBoost,4030,2006-10-29 16:00:00,1625,1622.39
XGBoost,4030,2006-10-29 17:00:00,1763,1670.79
XGBoost,4030,2006-10-29 18:00:00,1403,1389.93
XGBoost,4030,2006-10-29 19:00:00,1009,974.89
XGBoost,4030,2006-10-29 20:00:00,779,764.76
XGBoost,4030,2006-10-29 21:00:00,719,701.38
XGBoost,4030,2006-10-29 22:00:00,563,557.85
XGBoost,4030,2006-10-29 23:00:00,381,384.77002
XGBoost,4030,2006-10-30 00:00:00,288,284.91998
XGBoost,4030,2006-10-30 01:00:00,120,123.81
XGBoost,4030,2006-10-30 02:00:00,78,82.33
XGBoost,4030,2006-10-30 03:00:00,41,62.629997
XGBoost,4030,2006-10-30 04:00:00,94,104.33
XGBoost,4030,2006-10-30 05:00:00,167,202.17
XGBoost,4030,2006-10-30 06:00:00,638,605.95996
XGBoost,4030,2006-10-30 07:00:00,1203,1405.61
XGBoost,4030,2006-10-30 08:00:00,1537,1414.37
XGBoost,4030,2006-10-30 09:00:00,1282,1255.5
XGBoost,4030,2006-10-30 10:00:00,1446,1262.89
XGBoost,4030,2006-10-30 11:00:00,1411,1402.6001
XGBoost,4030,2006-10-30 12:00:00,1412,1447.87
XGBoost,4030,2006-10-30 13:00:00,1530,1426.4299
XGBoost,4030,2006-10-30 14:00:00,1698,1739.79
XGBoost,4030,2006-10-30 15:00:00,1771,1843.0801
XGBoost,4030,2006-10-30 16:00:00,1954,1931.45
XGBoost,4030,2006-10-30 17:00:00,2238,2229.11
XGBoost,4030,2006-10-30 18:00:00,2054,1995.8
XGBoost,4030,2006-10-30 19:00:00,1310,1312.98
XGBoost,4030,2006-10-30 20:00:00,1010,931.69995
XGBoost,4030,2006-10-30 21:00:00,837,834.72
XGBoost,4030,2006-10-30 22:00:00,724,701.22003
XGBoost,4030,2006-10-30 23:00:00,398,390.44
XGBoost,4030,2006-10-31 00:00:00,285,229.36
XGBoost,4030,2006-10-31 01:00:00,86,125.5
XGBoost,4030,2006-10-31 02:00:00,72,66.01
XGBoost,4030,2006-10-31 03:00:00,86,77.95
XGBoost,4030,2006-10-31 04:00:00,107,114.97
XGBoost,4030,2006-10-31 05:00:00,223,181.33
XGBoost,4030,2006-10-31 06:00:00,652,759.5
XGBoost,4030,2006-10-31 07:00:00,1324,1393.28
XGBoost,4030,2006-10-31 08:00:00,1517,1508.24
XGBoost,4030,2006-10-31 09:00:00,1315,1327.92
XGBoost,4030,2006-10-31 10:00:00,1381,1375.24
XGBoost,4030,2006-10-31 11:00:00,1472,1425.78
XGBoost,4030,2006-10-31 12:00:00,1417,1443.35
XGBoost,4030,2006-10-31 13:00:00,1566,1523.3
XGBoost,4030,2006-10-31 14:00:00,1533,1614.64
XGBoost,4030,2006-10-31 15:00:00,1806,1854.25
XGBoost,4030,2006-10-31 16:00:00,2023,2016.65
XGBoost,4030,2006-10-31 17:00:00,2199,2265.72
XGBoost,4030,2006-10-31 18:00:00,2080,2079.02
XGBoost,4030,2006-10-31 19:00:00,1394,1416.51
XGBoost,4030,2006-10-31 20:00:00,1142,1115.94
XGBoost,4030,2006-10-31 21:00:00,1027,975.64
XGBoost,4030,2006-10-31 22:00:00,743,788.56
XGBoost,4030,2006-10-31 23:00:00,462,455.72
XGBoost,4032,2006-10-27 12:00:00,2441,2463.25
XGBoost,4032,2006-10-27 13:00:00,2528,2516.49
XGBoost,4032,2006-10-27 14:00:00,2508,2501.42
XGBoost,4032,2006-10-27 15:00:00,3143,3036.35
XGBoost,4032,2006-10-27 16:00:00,3107,3089.0
XGBoost,4032,2006-10-27 17:00:00,3261,3342.33
XGBoost,4032,2006-10-27 18:00:00,3000,3058.3901
XGBoost,4032,2006-10-27 19:00:00,2246,2253.9
XGBoost,4032,2006-10-27 20:00:00,1500,1585.36
XGBoost,4032,2006-10-27 21:00:00,1339,1417.11
XGBoost,4032,2006-10-27 22:00:00,1159,1154.3301
XGBoost,4032,2006-10-27 23:00:00,966,944.24
XGBoost,4032,2006-10-28 00:00:00,644,634.16
XGBoost,4032,2006-10-28 01:00:00,347,368.16998
XGBoost,4032,2006-10-28 02:00:00,235,231.5
XGBoost,4032,2006-10-28 03:00:00,183,172.05
XGBoost,4032,2006-10-28 04:00:00,211,180.37
XGBoost,4032,2006-10-28 05:00:00,293,316.61
XGBoost,4032,2006-10-28 06:00:00,687,679.04
XGBoost,4032,2006-10-28 07:00:00,1092,1125.29
XGBoost,4032,2006-10-28 08:00:00,1886,1810.88
XGBoost,4032,2006-10-28 09:00:00,2558,2478.27
XGBoost,4032,2006-10-28 10:00:00,2833,2770.73
XGBoost,4032,2006-10-28 11:00:00,2904,2882.76
XGBoost,4032,2006-10-28 12:00:00,3237,3023.51
XGBoost,4032,2006-10-28 13:00:00,2762,2915.91
XGBoost,4032,2006-10-28 14:00:00,2803,2715.54
XGBoost,4032,2006-10-28 15:00:00,2659,2677.8901
XGBoost,4032,2006-10-28 16:00:00,2680,2715.9
XGBoost,4032,2006-10-28 17:00:00,2712,2721.35
XGBoost,4032,2006-10-28 18:00:00,2550,2554.75
XGBoost,4032,2006-10-28 19:00:00,1887,1945.85
XGBoost,4032,2006-10-28 20:00:00,1406,1415.13
XGBoost,4032,2006-10-28 21:00:00,1192,1199.76
XGBoost,4032,2006-10-28 22:00:00,1241,1181.19
XGBoost,4032,2006-10-28 23:00:00,1195,1163.4299
XGBoost,4032,2006-10-29 00:00:00,881,852.95996
XGBoost,4032,2006-10-29 01:00:00,427,500.29
XGBoost,4032,2006-10-29 02:00:00,219,224.27
XGBoost,4032,2006-10-29 03:00:00,306,280.6
XGBoost,4032,2006-10-29 04:00:00,234,267.44
XGBoost,4032,2006-10-29 05:00:00,238,252.01001
XGBoost,4032,2006-10-29 06:00:00,430,409.86
XGBoost,4032,2006-10-29 07:00:00,602,643.13
XGBoost,4032,2006-10-29 08:00:00,963,940.22
XGBoost,4032,2006-10-29 09:00:00,1562,1611.03
XGBoost,4032,2006-10-29 10:00:00,1889,2005.37
XGBoost,4032,2006-10-29 11:00:00,2208,2162.33
XGBoost,4032,2006-10-29 12:00:00,2452,2499.33
XGBoost,4032,2006-10-29 13:00:00,2431,2468.57
XGBoost,4032,2006-10-29 14:00:00,2320,2369.06
XGBoost,4032,2006-10-29 15:00:00,2397,2336.53
XGBoost,4032,2006-10-29 16:00:00,2561,2493.67
XGBoost,4032,2006-10-29 17:00:00,2576,2553.66
XGBoost,4032,2006-10-29 18:00:00,2219,2194.94
XGBoost,4032,2006-10-29 19:00:00,1570,1542.6
XGBoost,4032,2006-10-29 20:00:00,1274,1258.4401
XGBoost,4032,2006-10-29 21:00:00,1223,1166.71
XGBoost,4032,2006-10-29 22:00:00,934,937.91003
XGBoost,4032,2006-10-29 23:00:00,534,617.29
XGBoost,4032,2006-10-30 00:00:00,292,281.96
XGBoost,4032,2006-10-30 01:00:00,154,153.95999
XGBoost,4032,2006-10-30 02:00:00,100,99.270004
XGBoost,4032,2006-10-30 03:00:00,74,81.020004
XGBoost,4032,2006-10-30 04:00:00,147,139.78
XGBoost,4032,2006-10-30 05:00:00,366,370.52002
XGBoost,4032,2006-10-30 06:00:00,1503,1425.75
XGBoost,4032,2006-10-30 07:00:00,3094,3099.0898
XGBoost,4032,2006-10-30 08:00:00,3557,3534.02
XGBoost,4032,2006-10-30 09:00:00,2536,2581.56
XGBoost,4032,2006-10-30 10:00:00,2391,2216.69
XGBoost,4032,2006-10-30 11:00:00,2239,2287.6602
XGBoost,4032,2006-10-30 12:00:00,2172,2294.4502
XGBoost,4032,2006-10-30 13:00:00,2400,2262.53
XGBoost,4032,2006-10-30 14:00:00,2359,2428.78
XGBoost,4032,2006-10-30 15:00:00,2904,2855.89
XGBoost,4032,2006-10-30 16:00:00,3001,3034.6401
XGBoost,4032,2006-10-30 17:00:00,3490,3333.3
XGBoost,4032,2006-10-30 18:00:00,3010,3045.6501
XGBoost,4032,2006-10-30 19:00:00,1918,1934.78
XGBoost,4032,2006-10-30 20:00:00,1444,1428.79
XGBoost,4032,2006-10-30 21:00:00,1162,1262.54
XGBoost,4032,2006-10-30 22:00:00,899,939.07
XGBoost,4032,2006-10-30 23:00:00,504,515.79
XGBoost,4032,2006-10-31 00:00:00,257,260.45
XGBoost,4032,2006-10-31 01:00:00,145,145.48
XGBoost,4032,2006-10-31 02:00:00,91,84.92
XGBoost,4032,2006-10-31 03:00:00,91,89.869995
XGBoost,4032,2006-10-31 04:00:00,130,129.14
XGBoost,4032,2006-10-31 05:00:00,400,413.39
XGBoost,4032,2006-10-31 06:00:00,1615,1588.6
XGBoost,4032,2006-10-31 07:00:00,3271,3264.3901
XGBoost,4032,2006-10-31 08:00:00,3394,3579.62
XGBoost,4032,2006-10-31 09:00:00,2614,2606.22
XGBoost,4032,2006-10-31 10:00:00,2421,2442.26
XGBoost,4032,2006-10-31 11:00:00,2281,2288.1401
XGBoost,4032,2006-10-31 12:00:00,2247,2269.9302
XGBoost,4032,2006-10-31 13:00:00,2272,2345.54
XGBoost,4032,2006-10-31 14:00:00,2457,2398.12
XGBoost,4032,2006-10-31 15:00:00,2970,2935.51
XGBoost,4032,2006-10-31 16:00:00,3033,3091.2
XGBoost,4032,2006-10-31 17:00:00,3430,3457.0898
XGBoost,4032,2006-10-31 18:00:00,3150,3125.78
XGBoost,4032,2006-10-31 19:00:00,2220,2245.77
XGBoost,4032,2006-10-31 20:00:00,1589,1578.2001
XGBoost,4032,2006-10-31 21:00:00,1360,1353.6699
XGBoost,4032,2006-10-31 22:00:00,1118,1081.91
XGBoost,4032,2006-10-31 23:00:00,589,628.56
XGBoost,4034,2006-10-27 12:00:00,2837,2723.0898
XGBoost,4034,2006-10-27 13:00:00,2667,2730.3599
XGBoost,4034,2006-10-27 14:00:00,2718,2709.76
XGBoost,4034,2006-10-27 15:00:00,3086,3103.79
XGBoost,4034,2006-10-27 16:00:00,3090,3181.67
XGBoost,4034,2006-10-27 17:00:00,3359,3405.45
XGBoost,4034,2006-10-27 18:00:00,3033,3099.95
XGBoost,4034,2006-10-27 19:00:00,2354,2388.65
XGBoost,4034,2006-10-27 20:00:00,1576,1668.71
XGBoost,4034,2006-10-27 21:00:00,1465,1511.39
XGBoost,4034,2006-10-27 22:00:00,1265,1271.39
XGBoost,4034,2006-10-27 23:00:00,1073,1040.81
XGBoost,4034,2006-10-28 00:00:00,720,713.16003
XGBoost,4034,2006-10-28 01:00:00,413,416.88
XGBoost,4034,2006-10-28 02:00:00,302,293.24
XGBoost,4034,2006-10-28 03:00:00,246,244.54
XGBoost,4034,2006-10-28 04:00:00,191,190.87
XGBoost,4034,2006-10-28 05:00:00,290,292.3
XGBoost,4034,2006-10-28 06:00:00,664,675.63
XGBoost,4034,2006-10-28 07:00:00,1147,1149.34
XGBoost,4034,2006-10-28 08:00:00,1950,1927.8201
XGBoost,4034,2006-10-28 09:00:00,2560,2543.56
XGBoost,4034,2006-10-28 10:00:00,2836,2866.85
XGBoost,4034,2006-10-28 11:00:00,3150,2993.18
XGBoost,4034,2006-10-28 12:00:00,3270,3249.78
XGBoost,4034,2006-10-28 13:00:00,3106,3048.0999
XGBoost,4034,2006-10-28 14:00:00,2864,2919.83
XGBoost,4034,2006-10-28 15:00:00,2839,2819.35
XGBoost,4034,2006-10-28 16:00:00,2823,2801.5
XGBoost,4034,2006-10-28 17:00:00,2868,2867.08
XGBoost,4034,2006-10-28 18:00:00,2594,2595.06
XGBoost,4034,2006-10-28 19:00:00,2145,2090.8599
XGBoost,4034,2006-10-28 20:00:00,1595,1558.4199
XGBoost,4034,2006-10-28 21:00:00,1293,1337.52
XGBoost,4034,2006-10-28 22:00:00,1414,1330.65
XGBoost,4034,2006-10-28 23:00:00,1376,1338.2
XGBoost,4034,2006-10-29 00:00:00,1050,1042.11
XGBoost,4034,2006-10-29 01:00:00,467,610.79004
XGBoost,4034,2006-10-29 02:00:00,100,132.78
XGBoost,4034,2006-10-29 03:00:00,372,385.91
XGBoost,4034,2006-10-29 04:00:00,286,356.23
XGBoost,4034,2006-10-29 05:00:00,309,295.49
XGBoost,4034,2006-10-29 06:00:00,467,454.13
XGBoost,4034,2006-10-29 07:00:00,638,675.61
XGBoost,4034,2006-10-29 08:00:00,1033,1035.85
XGBoost,4034,2006-10-29 09:00:00,1612,1619.83
XGBoost,4034,2006-10-29 10:00:00,1962,2053.8
XGBoost,4034,2006-10-29 11:00:00,2351,2326.63
XGBoost,4034,2006-10-29 12:00:00,2669,2651.85
XGBoost,4034,2006-10-29 13:00:00,2680,2687.06
XGBoost,4034,2006-10-29 14:00:00,2504,2537.61
XGBoost,4034,2006-10-29 15:00:00,2571,2542.39
XGBoost,4034,2006-10-29 16:00:00,2728,2654.82
XGBoost,4034,2006-10-29 17:00:00,2793,2713.96
XGBoost,4034,2006-10-29 18:00:00,2407,2376.3599
XGBoost,4034,2006-10-29 19:00:00,1695,1713.89
XGBoost,4034,2006-10-29 20:00:00,1396,1355.96
XGBoost,4034,2006-10-29 21:00:00,1298,1274.5
XGBoost,4034,2006-10-29 22:00:00,1035,1053.27
XGBoost,4034,2006-10-29 23:00:00,620,699.33
XGBoost,4034,2006-10-30 00:00:00,307,310.95
XGBoost,4034,2006-10-30 01:00:00,163,163.38
XGBoost,4034,2006-10-30 02:00:00,121,100.51
XGBoost,4034,2006-10-30 03:00:00,82,99.44
XGBoost,4034,2006-10-30 04:00:00,165,150.94
XGBoost,4034,2006-10-30 05:00:00,380,437.28
XGBoost,4034,2006-10-30 06:00:00,1552,1411.6
XGBoost,4034,2006-10-30 07:00:00,3273,3282.22
XGBoost,4034,2006-10-30 08:00:00,3623,3593.9102
XGBoost,4034,2006-10-30 09:00:00,2756,2741.03
XGBoost,4034,2006-10-30 10:00:00,2588,2438.55
XGBoost,4034,2006-10-30 11:00:00,2436,2481.0898
XGBoost,4034,2006-10-30 12:00:00,2529,2536.3398
XGBoost,4034,2006-10-30 13:00:00,2586,2532.0698
XGBoost,4034,2006-10-30 14:00:00,2535,2631.76
XGBoost,4034,2006-10-30 15:00:00,3042,2995.3599
XGBoost,4034,2006-10-30 16:00:00,3147,3178.35
XGBoost,4034,2006-10-30 17:00:00,3415,3372.1301
XGBoost,4034,2006-10-30 18:00:00,3055,3070.18
XGBoost,4034,2006-10-30 19:00:00,2105,2087.08
XGBoost,4034,2006-10-30 20:00:00,1453,1487.23
XGBoost,4034,2006-10-30 21:00:00,1249,1332.15
XGBoost,4034,2006-10-30 22:00:00,983,1048.49
XGBoost,4034,2006-10-30 23:00:00,537,567.33
XGBoost,4034,2006-10-31 00:00:00,310,293.8
XGBoost,4034,2006-10-31 01:00:00,148,152.22
XGBoost,4034,2006-10-31 02:00:00,114,103.68
XGBoost,4034,2006-10-31 03:00:00,97,94.63
XGBoost,4034,2006-10-31 04:00:00,154,140.78
XGBoost,4034,2006-10-31 05:00:00,423,466.44
XGBoost,4034,2006-10-31 06:00:00,1617,1602.16
XGBoost,4034,2006-10-31 07:00:00,3319,3354.0898
XGBoost,4034,2006-10-31 08:00:00,3501,3643.55
XGBoost,4034,2006-10-31 09:00:00,2866,2787.4
XGBoost,4034,2006-10-31 10:00:00,2532,2612.81
XGBoost,4034,2006-10-31 11:00:00,2519,2498.5
XGBoost,4034,2006-10-31 12:00:00,2529,2532.9302
XGBoost,4034,2006-10-31 13:00:00,2470,2543.75
XGBoost,4034,2006-10-31 14:00:00,2637,2582.59
XGBoost,4034,2006-10-31 15:00:00,3034,3042.16
XGBoost,4034,2006-10-31 16:00:00,3086,3232.79
XGBoost,4034,2006-10-31 17:00:00,3320,3390.07
XGBoost,4034,2006-10-31 18:00:00,3245,3189.62
XGBoost,4034,2006-10-31 19:00:00,2293,2313.92
XGBoost,4034,2006-10-31 20:00:00,1726,1652.62
XGBoost,4034,2006-10-31 21:00:00,1506,1489.8201
XGBoost,4034,2006-10-31 22:00:00,1223,1219.88
XGBoost,4034,2006-10-31 23:00:00,643,712.73
XGBoost,4035,2006-10-27 12:00:00,2635,2564.43
XGBoost,4035,2006-10-27 13:00:00,2543,2581.23
XGBoost,4035,2006-10-27 14:00:00,2610,2572.1602
XGBoost,4035,2006-10-27 15:00:00,2976,2965.88
XGBoost,4035,2006-10-27 16:00:00,2938,3073.2
XGBoost,4035,2006-10-27 17:00:00,3208,3233.98
XGBoost,4035,2006-10-27 18:00:00,2989,3016.15
XGBoost,4035,2006-10-27 19:00:00,2363,2351.1
XGBoost,4035,2006-10-27 20:00:00,1625,1731.76
XGBoost,4035,2006-10-27 21:00:00,1499,1534.16
XGBoost,4035,2006-10-27 22:00:00,1339,1292.01
XGBoost,4035,2006-10-27 23:00:00,1169,1139.9
XGBoost,4035,2006-10-28 00:00:00,799,805.61
XGBoost,4035,2006-10-28 01:00:00,501,480.49
XGBoost,4035,2006-10-28 02:00:00,304,330.93
XGBoost,4035,2006-10-28 03:00:00,258,238.45999
XGBoost,4035,2006-10-28 04:00:00,198,203.27
XGBoost,4035,2006-10-28 05:00:00,271,283.83002
XGBoost,4035,2006-10-28 06:00:00,674,675.25
XGBoost,4035,2006-10-28 07:00:00,1246,1214.32
XGBoost,4035,2006-10-28 08:00:00,1885,1950.49
XGBoost,4035,2006-10-28 09:00:00,2506,2443.64
XGBoost,4035,2006-10-28 10:00:00,2689,2719.44
XGBoost,4035,2006-10-28 11:00:00,2846,2785.97
XGBoost,4035,2006-10-28 12:00:00,3020,2959.51
XGBoost,4035,2006-10-28 13:00:00,2869,2835.34
XGBoost,4035,2006-10-28 14:00:00,2827,2842.8901
XGBoost,4035,2006-10-28 15:00:00,2701,2715.41
XGBoost,4035,2006-10-28 16:00:00,2703,2710.73
XGBoost,4035,2006-10-28 17:00:00,2664,2681.18
XGBoost,4035,2006-10-28 18:00:00,2432,2477.48
XGBoost,4035,2006-10-28 19:00:00,2105,2000.45
XGBoost,4035,2006-10-28 20:00:00,1543,1555.38
XGBoost,4035,2006-10-28 21:00:00,1364,1328.75
XGBoost,4035,2006-10-28 22:00:00,1462,1409.64
XGBoost,4035,2006-10-28 23:00:00,1383,1377.54
XGBoost,4035,2006-10-29 00:00:00,1072,1088.05
XGBoost,4035,2006-10-29 01:00:00,451,609.5
XGBoost,4035,2006-10-29 02:00:00,110,132.07
XGBoost,4035,2006-10-29 03:00:00,396,413.8
XGBoost,4035,2006-10-29 04:00:00,300,397.46
XGBoost,4035,2006-10-29 05:00:00,305,294.31
XGBoost,4035,2006-10-29 06:00:00,484,460.67
XGBoost,4035,2006-10-29 07:00:00,630,703.78
XGBoost,4035,2006-10-29 08:00:00,1078,1021.14
XGBoost,4035,2006-10-29 09:00:00,1632,1632.87
XGBoost,4035,2006-10-29 10:00:00,1926,2027.55
XGBoost,4035,2006-10-29 11:00:00,2266,2205.0298
XGBoost,4035,2006-10-29 12:00:00,2576,2538.77
XGBoost,4035,2006-10-29 13:00:00,2521,2540.45
XGBoost,4035,2006-10-29 14:00:00,2355,2373.1802
XGBoost,4035,2006-10-29 15:00:00,2525,2487.37
XGBoost,4035,2006-10-29 16:00:00,2620,2575.94
XGBoost,4035,2006-10-29 17:00:00,2534,2509.8398
XGBoost,4035,2006-10-29 18:00:00,2297,2253.62
XGBoost,4035,2006-10-29 19:00:00,1538,1562.41
XGBoost,4035,2006-10-29 20:00:00,1333,1274.71
XGBoost,4035,2006-10-29 21:00:00,1316,1271.25
XGBoost,4035,2006-10-29 22:00:00,1087,1057.17
XGBoost,4035,2006-10-29 23:00:00,601,707.64
XGBoost,4035,2006-10-30 00:00:00,307,310.76
XGBoost,4035,2006-10-30 01:00:00,156,154.46
XGBoost,4035,2006-10-30 02:00:00,112,99.01
XGBoost,4035,2006-10-30 03:00:00,102,108.85
XGBoost,4035,2006-10-30 04:00:00,143,149.84
XGBoost,4035,2006-10-30 05:00:00,384,398.16998
XGBoost,4035,2006-10-30 06:00:00,1546,1452.4299
XGBoost,4035,2006-10-30 07:00:00,3064,3204.78
XGBoost,4035,2006-10-30 08:00:00,3224,3150.1
XGBoost,4035,2006-10-30 09:00:00,2533,2565.08
XGBoost,4035,2006-10-30 10:00:00,2338,2222.12
XGBoost,4035,2006-10-30 11:00:00,2171,2272.85
XGBoost,4035,2006-10-30 12:00:00,2277,2334.22
XGBoost,4035,2006-10-30 13:00:00,2301,2291.18
XGBoost,4035,2006-10-30 14:00:00,2403,2446.06
XGBoost,4035,2006-10-30 15:00:00,2748,2801.75
XGBoost,4035,2006-10-30 16:00:00,2978,2980.21
XGBoost,4035,2006-10-30 17:00:00,3112,3197.97
XGBoost,4035,2006-10-30 18:00:00,2835,2877.62
XGBoost,4035,2006-10-30 19:00:00,1941,1959.34
XGBoost,4035,2006-10-30 20:00:00,1512,1469.88
XGBoost,4035,2006-10-30 21:00:00,1232,1309.61
XGBoost,4035,2006-10-30 22:00:00,934,1036.8099
XGBoost,4035,2006-10-30 23:00:00,535,559.92
XGBoost,4035,2006-10-31 00:00:00,284,292.52
XGBoost,4035,2006-10-31 01:00:00,143,147.65
XGBoost,4035,2006-10-31 02:00:00,104,95.41
XGBoost,4035,2006-10-31 03:00:00,92,95.45
XGBoost,4035,2006-10-31 04:00:00,142,141.32
XGBoost,4035,2006-10-31 05:00:00,405,429.69
XGBoost,4035,2006-10-31 06:00:00,1616,1571.98
XGBoost,4035,2006-10-31 07:00:00,3073,3180.79
XGBoost,4035,2006-10-31 08:00:00,3256,3278.5898
XGBoost,4035,2006-10-31 09:00:00,2688,2631.9
XGBoost,4035,2006-10-31 10:00:00,2259,2370.95
XGBoost,4035,2006-10-31 11:00:00,2325,2274.6099
XGBoost,4035,2006-10-31 12:00:00,2311,2329.4102
XGBoost,4035,2006-10-31 13:00:00,2382,2376.66
XGBoost,4035,2006-10-31 14:00:00,2500,2468.71
XGBoost,4035,2006-10-31 15:00:00,2842,2846.0898
XGBoost,4035,2006-10-31 16:00:00,2947,3015.65
XGBoost,4035,2006-10-31 17:00:00,3170,3200.28
XGBoost,4035,2006-10-31 18:00:00,3104,3005.17
XGBoost,4035,2006-10-31 19:00:00,2239,2267.29
XGBoost,4035,2006-10-31 20:00:00,1649,1630.45
XGBoost,4035,2006-10-31 21:00:00,1462,1447.22
XGBoost,4035,2006-10-31 22:00:00,1145,1134.4
XGBoost,4035,2006-10-31 23:00:00,671,687.28
XGBoost,4040,2006-10-27 12:00:00,2456,2457.9102
XGBoost,4040,2006-10-27 13:00:00,2252,2376.8901
XGBoost,4040,2006-10-27 14:00:00,2557,2516.5
XGBoost,4040,2006-10-27 15:00:00,2459,2582.3398
XGBoost,4040,2006-10-27 16:00:00,2704,2674.77
XGBoost,4040,2006-10-27 17:00:00,2975,2986.4
XGBoost,4040,2006-10-27 18:00:00,2822,2857.24
XGBoost,4040,2006-10-27 19:00:00,2373,2274.71
XGBoost,4040,2006-10-27 20:00:00,1815,1815.54
XGBoost,4040,2006-10-27 21:00:00,1589,1657.5499
XGBoost,4040,2006-10-27 22:00:00,1467,1453.52
XGBoost,4040,2006-10-27 23:00:00,1260,1236.69
XGBoost,4040,2006-10-28 00:00:00,934,884.34
XGBoost,4040,2006-10-28 01:00:00,663,619.92004
XGBoost,4040,2006-10-28 02:00:00,417,446.22998
XGBoost,4040,2006-10-28 03:00:00,381,354.55
XGBoost,4040,2006-10-28 04:00:00,336,316.64
XGBoost,4040,2006-10-28 05:00:00,468,465.84
XGBoost,4040,2006-10-28 06:00:00,816,829.22
XGBoost,4040,2006-10-28 07:00:00,1351,1377.2
XGBoost,4040,2006-10-28 08:00:00,1958,2083.04
XGBoost,4040,2006-10-28 09:00:00,2267,2393.08
XGBoost,4040,2006-10-28 10:00:00,2556,2549.24
XGBoost,4040,2006-10-28 11:00:00,2465,2586.18
XGBoost,4040,2006-10-28 12:00:00,2576,2657.47
XGBoost,4040,2006-10-28 13:00:00,2637,2510.8
XGBoost,4040,2006-10-28 14:00:00,2621,2653.27
XGBoost,4040,2006-10-28 15:00:00,2428,2512.94
XGBoost,4040,2006-10-28 16:00:00,2475,2465.78
XGBoost,4040,2006-10-28 17:00:00,2663,2601.63
XGBoost,4040,2006-10-28 18:00:00,2512,2457.94
XGBoost,4040,2006-10-28 19:00:00,2320,2113.2
XGBoost,4040,2006-10-28 20:00:00,1827,1775.73
XGBoost,4040,2006-10-28 21:00:00,1620,1555.64
XGBoost,4040,2006-10-28 22:00:00,1667,1571.6799
XGBoost,4040,2006-10-28 23:00:00,1586,1565.46
XGBoost,4040,2006-10-29 00:00:00,1251,1266.4
XGBoost,4040,2006-10-29 01:00:00,821,809.33997
XGBoost,4040,2006-10-29 02:00:00,485,445.74
XGBoost,4040,2006-10-29 03:00:00,557,534.92004
XGBoost,4040,2006-10-29 04:00:00,456,475.69
XGBoost,4040,2006-10-29 05:00:00,443,416.03998
XGBoost,4040,2006-10-29 06:00:00,672,644.2
XGBoost,4040,2006-10-29 07:00:00,896,933.3
XGBoost,4040,2006-10-29 08:00:00,1170,1220.02
XGBoost,4040,2006-10-29 09:00:00,1724,1695.64
XGBoost,4040,2006-10-29 10:00:00,2116,2106.19
XGBoost,4040,2006-10-29 11:00:00,2265,2329.22
XGBoost,4040,2006-10-29 12:00:00,2587,2416.97
XGBoost,4040,2006-10-29 13:00:00,2553,2566.26
XGBoost,4040,2006-10-29 14:00:00,2426,2447.23
XGBoost,4040,2006-10-29 15:00:00,2468,2436.4
XGBoost,4040,2006-10-29 16:00:00,2493,2469.29
XGBoost,4040,2006-10-29 17:00:00,2508,2441.01
XGBoost,4040,2006-10-29 18:00:00,2117,2153.97
XGBoost,4040,2006-10-29 19:00:00,1571,1591.89
XGBoost,4040,2006-10-29 20:00:00,1435,1327.72
XGBoost,4040,2006-10-29 21:00:00,1330,1326.09
XGBoost,4040,2006-10-29 22:00:00,1100,1106.03
XGBoost,4040,2006-10-29 23:00:00,689,765.57
XGBoost,4040,2006-10-30 00:00:00,440,461.41
XGBoost,4040,2006-10-30 01:00:00,240,220.95001
XGBoost,4040,2006-10-30 02:00:00,145,144.66
XGBoost,4040,2006-10-30 03:00:00,176,172.02
XGBoost,4040,2006-10-30 04:00:00,252,243.55
XGBoost,4040,2006-10-30 05:00:00,555,574.89
XGBoost,4040,2006-10-30 06:00:00,1549,1594.8
XGBoost,4040,2006-10-30 07:00:00,2905,2925.77
XGBoost,4040,2006-10-30 08:00:00,3245,3232.93
XGBoost,4040,2006-10-30 09:00:00,2536,2514.28
XGBoost,4040,2006-10-30 10:00:00,2300,2280.52
XGBoost,4040,2006-10-30 11:00:00,2399,2352.03
